outcome	Atrial_fibrillation_PheCode_427_21	Congestive_heart_failure_CHF_NOS_PheCode_428_1	Coronary_atherosclerosis_PheCode_411_4	Hypertensive_heart_disease_PheCode_401_21	Myocardial_infarction_PheCode_411_2	Other_cardiac_conduction_disorders_PheCode_426_8	Alopecia_PheCode_704_1	Atopic_contact_dermatitis_due_to_other_or_unspecified_PheCode_939	Chronic_dermatitis_due_to_solar_radiation_PheCode_938_2	Contact_dermatitis_and_other_eczema_due_to_plants_except_food_PheCode_931	Rosacea_PheCode_695_3	Vitiligo_PheCode_694_1	Cholelithiasis_PheCode_574_1	Chronic_hepatitis_PheCode_70_4	Chronic_liver_disease_and_cirrhosis_PheCode_571	Chronic_pancreatitis_PheCode_577_2	Diverticulosis_and_diverticulitis_PheCode_562	Esophagitis_GERD_and_related_diseases_PheCode_530_1	Diabetic_retinopathy_PheCode_250_7	Disorders_of_refraction_and_accommodation_blindness_and_low_vision_PheCode_367	Glaucoma	Macular_degeneration	Myopia_PheCode_367_1	Senile_cataract_PheCode_366_2	Acquired_hemolytic_anemias_PheCode_283	Aplastic_anemia_PheCode_284	Hypercoagulable_state_PheCode_286_8	Pernicious_anemia_PheCode_281_11	Primary_hypercoagulable_state_PheCode_286_81	Primary_thrombocytopenia_PheCode_287_31	Ankylosing_spondylitis_PheCode_715_2	Inflammatory_bowel_disease_and_other_gasteroenteritis_and_colitis_PheCode_555	Psoriasis_PheCode_696_4	Rheumatoid_arthritis_PheCode_714_1	Sarcoidosis_PheCode_697	Systemic_lupus_erythematosus_PheCode_695_42	Acquired_hypothyroidism_PheCode_244_2	Gout_PheCode_274_1	Graves_disease_PheCode_242_1	Morbid_obesity_PheCode_278_11	Type_2_diabetes_PheCode_250_2	Unspecified_disorder_of_lipoid_metabolism_PheCode_272_9	Intervertebral_disc_disorders_PheCode_722	Osteitis_deformans_Paget_s_disease_of_bone_PheCode_731_1	Osteoarthritis	Osteochondropathies_PheCode_732	Osteoporosis_PheCode_743_1	Unspecified_polyarthropathy_or_polyarthritis_PheCode_716_1	Dementia_includes_Alzheimer_s_Vascular_etc	Epilepsy_recurrent_seizures_convulsions_PheCode_345	Hereditary_and_idiopathic_peripheral_neuropathy_PheCode_356	Migraine_PheCode_340	Multiple_sclerosis	Parkinson_s_disease	Calculus_of_kidney_PheCode_594_1	Chronic_renal_failure_CKD_PheCode_585_3	Glomerulonephritis_PheCode_580_1	Nephrotic_syndrome_without_mention_of_glomerulonephritis_PheCode_580_2	Renal_failure_NOS_PheCode_585_2	Urinary_tract_infection_PheCode_591	Asthma	Bronchiectasis_PheCode_496_3	Chronic_airway_obstruction_PheCode_496	Emphysema_PheCode_496_1	Obstructive_sleep_apnea_PheCode_327_32	Postinflammatory_pulmonary_fibrosis_PheCode_502	Atherosclerosis_PheCode_440	Blood_clot_pulmonary_embolism_deep_vein_thrombosis_DVT	Cerebral_aneurysm_PheCode_433_5	Deep_vein_thrombosis_DVT_PheCode_452_2	Occlusion_of_cerebral_arteries_with_cerebral_infarction_PheCode_433_11	Other_specified_peripheral_vascular_disease_PheCode_443_8
Primary_hypercoagulable_state_PheCode_286_81	-8.9249286703302e-05	0.0148827826597517	0.0138651942127647	0.00221709022354105	0.0195873371743803	0.0107904750483311	0.00375194061849916	0.0212887987422535	0.00327069351169133	0.00266084479805945	0.00273743557377122	0.00129109796459139	0.005781617585047	-0.00213288619172903	0.0116851734309603	-0.0033302249444558	0.00863170608365744	0.0197597916282852	0.00161905372864251	0.00879362266788207	0.00411135133732868	0.00115088510666335	0.0104601615123677	0.0100683262109789	0.0147308165922912	0.0125238310030133	0.909963619407167	-0.000893830368577536	1	0.0192465389322348	-0.00220954921060902	8.03273450660898e-05	0.00148658528042966	0.0110869702016714	0.00324316791127445	0.0732879611317165	0.000795577654672604	0.00829721407971602	0.00746829515814697	0.0227622058995365	0.0116859444816512	0.000891250231036222	0.0202719052926727	0.00366973297925123	-0.000539456141553846	0.00381576853703779	0.0204095776517284	0.00682930437139855	0.00438173140815197	0.0240972357396522	0.0239210894527557	0.0185643699589134	0.0106391586020537	0.0074073198175746	0.0103315421800067	0.0274104995184228	0.0184447482807771	0.011395905000497	0.0134304260907135	0.0228986769351768	0.00566207130325544	0.0108104189174148	0.0182682932996977	0.00793707238100911	0.0182705259312887	0.0127256735262704	0.0180141575539575	0.133239387632083	0.00535205790770694	0.162364849433957	0.00291748928041824	0.00709632593321688
Primary_thrombocytopenia_PheCode_287_31	0.00316402975436899	0.0138087627289753	0.0139082161983503	0.00874092349172579	0.0135926321999381	0.00728983917589299	-0.00109779626302567	0.0123454921609322	0.000642632901815958	-0.0026292969830329	-0.000674505397787237	0.000532930186394337	0.00741991450593904	0.00322730737414972	0.0240497374169107	0.000680169390796709	0.00738260888554296	0.0138159234933691	0.000522374346269114	0.00670583761815462	-0.00553628957102387	0.00490907317159291	0.00196840780887388	0.00724557502718846	0.0330765828169153	0.0602717843186037	0.0202786128832059	0.00359412809475727	0.0192465389322348	1	0.000381690185968059	0.00298514350313265	0.00981032482303703	0.0137264074595417	0.00133697561034757	0.0166066750624627	-0.00103602005775841	0.00811095708661549	0.00163146074971931	0.0042885836364832	0.00257161567784516	0.00819852594116359	0.00353163568299146	-0.00403267229113762	-0.00173968839937319	-0.0054221702698061	0.00788564979439843	0.00137085260969624	-0.000529482045355746	0.00872544644450216	0.00637485867303207	0.00137102590764754	-0.00114353644969124	0.00701232234007469	0.00786409799660646	0.0105322671416573	0.00836768686628566	0.00773388048212362	0.013635009660637	0.0148275254894098	0.00385045435188779	0.00771360605929463	0.0132797961543929	0.0117612321937837	0.00606298736267226	0.00708557405895969	-0.000166041851831045	0.0145001367209503	0.0040357060754767	0.0129774191252021	0.00394794581478778	-0.000910879541394436
Ankylosing_spondylitis_PheCode_715_2	0.00691001751277535	0.00829629759586498	0.0119688781456923	0.00996381166615534	0.00518996618802098	0.00333424995743041	0.00210486970790768	0.017310975010364	0.00729426853501059	0.000421519545345215	0.00445557253607481	0.00410861189554788	0.00696616372971616	-0.000810136420025211	-0.000964844663658183	0.00146524392421045	0.00813968889722382	0.0152408413535819	0.0049565301229738	0.0214700315786645	0.00237622346060413	-0.00348075681641379	0.00727000895922373	0.020131403849115	0.00076232490071099	-0.00692150389386398	-0.000454819808857913	0.00807164461835405	-0.00220954921060902	0.000381690185968059	1	0.0488379908674461	0.0269468304316021	0.071744055253003	0.0108417887332645	0.000211707315288717	-0.00311992141158089	0.00728933900079611	0.00427032758939905	0.0132799018583189	0.00914570437120577	0.00464792332052471	0.035656808884147	0.00693828574854688	0.0177748598243127	-0.00579284017150502	0.0264170008711088	0.0233247452901572	0.000758470443205624	0.00474651360056143	0.0152145115167484	0.010666796482509	0.00550092801611438	0.00608514449987241	0.0153639443995165	0.00421359815977295	0.00671546560147912	0.00434859182103959	0.00698893973376726	0.00307083294345476	0.00954116775217015	0.00674574076413323	0.00741832993498013	0.00561563261409002	0.0217042782193378	0.0094285771861248	0.000378417966040348	-0.00284286608311549	0.00469860978313399	0.0023060007100602	-0.00415038072402851	-0.0071956093867929
Inflammatory_bowel_disease_and_other_gasteroenteritis_and_colitis_PheCode_555	0.00360322224943178	-0.00152186851563149	0.0042168120298742	0.00100419516349247	0.00520857511233587	0.00528447089156327	0.0100232762493454	0.0299416220838923	0.00715518747527929	-0.000947309517449824	0.0244288897519013	-0.000193815615346878	0.0140398294270819	0.00717579454013198	0.012024755762637	0.0117743580384425	0.0321073707935221	0.0390234117618402	0.00109802165204462	0.0155795254266572	0.000878810788214289	0.000905242794677242	0.010636630005452	0.0172822229974169	0.00520429620572783	0.00710625135729671	0.00171855680475649	0.00949421460721818	8.03273450660898e-05	0.00298514350313265	0.0488379908674461	1	0.0191378355010368	0.0181855223056879	0.00821574253361612	0.00132338707368756	0.00140210014729731	0.00182646008089137	0.00204676307781482	-0.00811442781958971	-0.00790665003145886	0.00491354211011586	0.0213822631572416	0.00761322269270074	0.00786276987539454	-0.000659340061772345	0.0463292959771956	0.012326279467457	0.00737494562085964	0.00559154990134235	0.0115840833977106	0.00543596173635046	-0.000423977329743481	0.00656422665497203	0.0246008108197206	-0.00279569154997005	0.00993350343256314	0.00226258748175466	0.000368424182208989	0.0214536822434437	0.0166708131138588	0.0147179512562643	0.0142410506475368	0.0111952771323355	0.00921221478454648	0.00662758938243819	0.00407396303504865	0.00579110371315313	0.00814828126440723	0.00637520797513763	5.24346333295897e-05	0.00118996740643205
Psoriasis_PheCode_696_4	0.00722488149621181	0.0210639062643641	0.0242398623247931	0.0151464280087139	0.0163377776329104	0.000810281865369584	0.00929603465825936	0.133808349553876	0.0118150179176547	-0.000825688560743101	0.038830041255016	0.0241675589399023	0.0166376103677103	0.00668321035833448	0.0318208503688577	0.0076038989909608	0.0111074772937387	0.0289262865072526	0.0220083537588928	0.0396887058729402	0.00554993834359825	0.00325050638672288	0.0185046389234944	0.0470091839464563	-0.00272046827535451	0.00827477029937579	0.00147578611808619	0.0070866148814506	0.00148658528042966	0.00981032482303703	0.0269468304316021	0.0191378355010368	1	0.0557782825257077	0.0144255071303094	0.00337979804482182	0.0151051880851657	0.0294336813496016	0.00317211135670959	0.0282717527827003	0.0393587986761922	0.00139461127026052	0.0252892203808547	0.00556794874446341	0.0111617353950921	0.00810881288544419	0.0103141528026252	0.0174315158983812	0.00380723724287622	0.00691962193699497	0.0188644015742671	-2.94884206311588e-05	0.00221321746464052	-0.00201215086014177	0.0160352051496896	0.0181280125883901	0.0100864279063504	0.0080540072035223	0.00762669570223131	0.00971286911371892	0.0254465893928936	0.00165830977891085	0.0359132167936706	0.00768230102033353	0.0272943679153027	0.0114715790427981	0.0181876355009731	0.00293718791805172	0.000285820151964027	0.00182977692708748	0.00709001603118031	0.00471408917510992
Rheumatoid_arthritis_PheCode_714_1	0.00483353944598354	0.0335224404301474	0.0309660868129237	0.0180196540021163	0.0263872408413249	0.000424911079284501	0.0014260888138178	0.0481306014675439	0.00953317930236124	0.00466753433131253	0.00543273433602444	0.00959527510059569	0.0154850289421897	0.00800626804759511	0.0172085421035312	0.00873917820635015	0.0255664356558928	0.0685397295304247	0.0108595249829736	0.0477658497326948	0.00260252392354548	0.00604181732748878	0.0142989295744945	0.0547492031129746	0.00965695463217793	0.0220739407861472	0.0144253818515825	0.00708312045154734	0.0110869702016714	0.0137264074595417	0.071744055253003	0.0181855223056879	0.0557782825257077	1	0.0100827263790024	0.0892227431615567	0.0113757335070472	0.035384576112724	0.0149695535984002	0.0163125011391039	0.0188723360083029	0.00231643178538469	0.0590529651298404	0.00591254229930063	0.0563774691843141	-0.00259231074829307	0.101159364718302	0.106801386355277	-0.000984380053339749	0.0183793501121182	0.0497093508965174	0.0208610447801885	0.00304040409046761	0.00365841274769446	0.0166262586746142	0.0288893061362262	0.0167929115809331	0.0148881225724574	0.0104642637894003	0.0254534708147764	0.0361136787339225	0.0199684967398094	0.0565407504312991	0.0354435887653112	0.0357186034583954	0.072966062336481	0.0213559991854925	0.0171144270514027	0.00516343672239007	0.0122946546222772	0.00651040141900486	0.0104709482592118
Sarcoidosis_PheCode_697	0.00293077587132373	0.00835265570300213	0.00508884682967806	0.0096551031657018	0.00485697972702032	0.00722181573678655	0.0134686239285602	0.0242869953548634	0.00196627518366431	-0.000640753042751367	0.00688552349617505	0.00372608269960783	0.00834750799834685	-0.000176996420812089	0.0146515606381643	0.00440194916225259	0.00737295246345154	0.0296219271002355	0.00794381112293404	0.0118995093548588	0.00481940591854389	-0.00725749418224218	0.00930656048060393	0.0227828356878883	3.7754473174422e-05	0.0130139521780548	0.00282213807391559	-0.00356675537707637	0.00324316791127445	0.00133697561034757	0.0108417887332645	0.00821574253361612	0.0144255071303094	0.0100827263790024	1	0.00173340946762934	0.0116328589191044	0.0237200110785653	0.00173127975043057	0.0213030371123862	0.0249007535554446	-0.00106033001497664	0.0134138414054833	0.00338560012686814	0.0083707138048869	0.00103373433456693	0.0194447097330952	0.0117316405149066	0.0027470746053207	0.00662458628558565	0.02189865354153	0.00578400535982026	0.00173687998922867	0.00271938367390847	0.0184794985023845	0.0224150318898485	0.00384207472394505	-0.000971591707274443	0.0131210013041775	0.00460307730694534	0.0355459143220373	0.0270271793358099	0.00597746976303512	0.0108904124487982	0.034308953694096	0.0484148102484055	-0.00385570022268424	0.0124656647179235	0.00446989956279036	4.42611443622892e-05	0.00117691032745709	-0.00845386834969976
Systemic_lupus_erythematosus_PheCode_695_42	0.00264491695409368	0.0133208021195402	0.00670629321891949	0.00547749557290008	0.0164167960522317	0.00502618352881899	0.0309942865412548	0.0320000311684376	0.0023983900790057	-0.00129528107700621	0.00976664398545895	0.00605050804769201	0.010510646722999	0.0145093023417608	0.00736885769182438	0.00205142676862812	0.000195057540541895	0.0301859655609601	-0.00238848400224304	0.0120526296755213	-0.00255525305597356	-0.00184563027293545	0.00981081034173744	0.0178320210539378	0.0167802301681021	0.0213287701011014	0.0800602531358936	0.00761272216756522	0.0732879611317165	0.0166066750624627	0.000211707315288717	0.00132338707368756	0.00337979804482182	0.0892227431615567	0.00173340946762934	1	0.00348405668315999	0.00629169735938444	0.0135071872252635	0.0135922220461473	0.0120214758476781	-0.000210780400256719	0.0174532100243715	-0.00112636909807701	0.0131147718584443	0.00470616594102344	0.0412263240588383	0.0340485601429938	-0.00116226774698769	0.0121152576708903	0.0184122511432696	0.0138036650108493	0.00298779742196115	0.00495121561385073	0.00506618655412127	0.0295519706238148	0.0796806253635285	0.0571777931521182	0.0192136070082795	0.0201402331336096	0.0262182399516599	0.0183348758653492	0.0170631202818933	0.00987986694223387	0.0182087069546576	0.0372375402023644	0.00692084809995525	0.0164065814936074	0.00584426150552227	0.0165754197648886	0.000911241348237241	0.00475868642005055
Acquired_hypothyroidism_PheCode_244_2	-0.00358065517193187	0.019735179671255	0.0131881048456319	0.0123711145091571	0.0150236730259213	0.00967509413404604	0.00912337117226885	0.0142079939356548	-0.00285604350349837	-0.00285177320311089	0.00419240255819584	0.0124528983148404	0.0173362281435429	0.00696313622957188	0.0227108091409668	0.00386490973951747	0.00591874258362706	0.0180451597072948	0.0117313336365809	0.0180267980962003	0.0056486335582139	-0.00111091800838604	0.011562139141216	0.0215621543850269	0.000594150891343443	0.0153950400116187	0.00175572674899128	0.0112000166330533	0.000795577654672604	-0.00103602005775841	-0.00311992141158089	0.00140210014729731	0.0151051880851657	0.0113757335070472	0.0116328589191044	0.00348405668315999	1	0.0147738930975491	0.069547524758622	0.0214319021132109	0.0174926408324326	0.000112004741776396	0.0143986712256268	0.000825740929998471	0.00272436631758968	-0.000471568535041356	0.0102027114133088	-0.00136851977199564	0.00217624032938698	0.0189546158411234	0.0210487426481925	0.0118184931208037	0.00509771192946662	-0.00188058242328106	0.0113055783250972	0.0282172366875869	0.00462434604029327	-0.000924835590980753	0.0144029650467085	0.0161383716053649	0.00786024833053635	0.00889108925994295	0.0139420412443236	0.00697089406496986	0.020546248275432	0.00633083372154631	0.00905348453672916	0.00847705158907513	0.00843480439940751	0.00956317361918365	-0.00601356662892765	0.00349679426533512
Gout_PheCode_274_1	0.023931560456823	0.105768356912986	0.0851942157881123	0.0597181939908144	0.0871801496342128	0.018459976360237	0.00574427872682084	0.0455654944684889	0.0151927991093251	0.00213782284926455	0.0119055702307301	0.00542900369684727	0.0473798014257116	0.00410594699262704	0.0717810491701268	0.0178724427260271	0.066719352343605	0.0628238534519447	0.0594135395512349	0.0693291826663185	0.00317417921518592	0.00539003749359613	0.0334570046123108	0.0780595054269529	0.0149461672134491	0.0319924545881541	0.0138350199377345	0.00402795696262787	0.00829721407971602	0.00811095708661549	0.00728933900079611	0.00182646008089137	0.0294336813496016	0.035384576112724	0.0237200110785653	0.00629169735938444	0.0147738930975491	1	0.0041950702854382	0.138088716594434	0.128782118719098	0.0121363627690888	0.0462180561274497	0.0116786431716083	0.0326917558578397	0.0052889447235901	-0.00219697951963002	0.0243255817448944	-0.00365507542932577	0.0147031508269789	0.0597600723206236	0.00457509784393618	-0.00808050537390957	-0.00179951766070003	0.042341167117203	0.246387435557656	0.0596831173561881	0.037925875883199	0.116662029697662	0.0573598982364111	0.0267456449237162	0.00636539202495023	0.0391597149839371	0.000543624760579443	0.116137269858402	0.0168142555412262	0.0484532866848495	0.0262677820786819	0.00338568440489256	0.0253143620747659	0.0130169266758659	0.0217280249456782
Graves_disease_PheCode_242_1	0.0074141874000839	0.00871419368637273	0.00471118047203969	0.00578765262321994	0.00252121932006826	0.00406425842761774	0.00708625378954633	0.0182108177462088	-0.00242113941040942	0.00345698799508449	-0.00439942188560606	0.0157947761809414	0.011519446161619	0.00560367945173729	0.00499111864556042	0.00170215579919688	0.00956205665144184	0.0167770400093694	0.00393428093164263	0.0102735593477774	0.000716805836336987	0.00163044721094731	0.00858346845214601	0.0135987751397779	-0.000295074082338963	0.00338507030159111	0.00748862303335696	0.016422135081097	0.00746829515814697	0.00163146074971931	0.00427032758939905	0.00204676307781482	0.00317211135670959	0.0149695535984002	0.00173127975043057	0.0135071872252635	0.069547524758622	0.0041950702854382	1	0.00283772270117977	0.00435577684155831	0.000565595302242505	0.0158423268645703	0.00754432046386367	0.00435153182910328	0.00392109069595053	0.023803980016139	0.00339408862966422	0.00224441137674586	0.000288140840095224	0.00764755026948022	0.00985332804451879	-0.00211044505503401	-0.000590143343937466	0.00197322300663814	0.00796903174885873	0.00372056944386142	-0.00182718727877923	0.00316272398900269	0.0107568578723205	0.0128553549230319	0.0143426560906847	0.0165647967144684	0.00630697267465276	0.00902053713406885	0.00389241932098111	0.00477306698359864	0.00551337626179067	0.0002298286945446	0.00269577301819669	-0.000651549906863246	-0.00227235236912335
Morbid_obesity_PheCode_278_11	0.0412285714567011	0.151090208559747	0.103714542757966	0.0963849878759561	0.0790411075793625	0.0139477592308157	0.00234161962743741	0.0605525206904365	0.00190182416566984	0.00032421296136717	0.00836584883036024	-0.00105767755348565	0.0660137475769497	-0.00232995172194157	0.0888111441584629	-0.00821528103300748	0.0609708052786244	0.0868339177335758	0.128710694990995	0.105737364079982	0.0173054103802028	0.0179690259444216	0.0503138470260789	0.13290254916291	0.0030711680611683	0.0156089734179388	0.0265052027028015	0.00594281786242618	0.0227622058995365	0.0042885836364832	0.0132799018583189	-0.00811442781958971	0.0282717527827003	0.0163125011391039	0.0213030371123862	0.0135922220461473	0.0214319021132109	0.138088716594434	0.00283772270117977	1	0.278603804404937	0.0177767779880374	0.085358967626206	0.00610583387991785	0.0697035214893952	0.00907644992530214	-0.0270983675779463	0.0191872770332513	-0.00502176161951018	0.013653602923301	0.0817158716877263	0.0245453883531712	0.00496475932121362	0.00727982925702822	0.0547853174892381	0.139662187384073	0.0203475762735462	0.0308339038028545	0.056137331171527	0.0899339338950008	0.0974960749899597	0.000933328684429776	0.0819567644343945	-0.0156500487802704	0.373778557892433	0.0193012422434216	0.0329794443400563	0.0499591887538643	0.0107915562711558	0.0512380898972911	0.0105592137186703	0.00942393254800664
Type_2_diabetes_PheCode_250_2	0.0423911557091316	0.160059807860748	0.190939679765674	0.10611857521421	0.161086727018276	0.0236941610220645	0.00144870356275957	0.0490718388198617	0.00784693238850928	-0.00108028410087385	-0.00352606799743373	0.00269619750907654	0.0738367870995191	0.0123440429079223	0.136199993839014	0.0439908619426631	0.0644971219327108	0.116160466941593	0.321251148433427	0.184421042060972	0.0313062010373137	0.0225521476003229	0.0742007313074291	0.268513588172017	0.00978879511371703	0.0351102248695079	0.0139249303726394	0.0102160172545113	0.0116859444816512	0.00257161567784516	0.00914570437120577	-0.00790665003145886	0.0393587986761922	0.0188723360083029	0.0249007535554446	0.0120214758476781	0.0174926408324326	0.128782118719098	0.00435577684155831	0.278603804404937	1	0.0316703909055725	0.0784701982811023	0.00138758183818055	0.0264118017623005	0.0114874698359595	-0.0232721774336381	0.0165508935819974	0.0137046221967946	0.0274439144320189	0.126717162134791	0.019037793992625	0.00276065654725857	0.0193978990830253	0.0613978947371895	0.246558969676275	0.0281676113007439	0.0468007013087528	0.102305439020924	0.10884135728144	0.0471845272538531	0.00227924050779985	0.0910496037129421	0.00267913014398767	0.243123788815315	0.0263782941606963	0.101547021863512	0.0351219098126646	0.00515376337834964	0.0368824764030654	0.0275139616773216	0.0596421632479662
Unspecified_disorder_of_lipoid_metabolism_PheCode_272_9	0.00442478731082261	0.014110040743895	0.0193894439879515	0.0131987069283964	0.0139296716293535	0.00588332343038942	-0.00119420474507725	0.0178561999681028	0.0154771759736637	0.00276216007876089	0.00400028694929463	0.00109894188030275	0.0134505083319955	0.000613162104018303	0.00921872358908952	0.00667509266275623	0.0147576491723489	0.0228475453554242	0.025764158265924	0.018639307382415	0.00355812507172281	0.00031451376394809	-0.0012584477435612	0.0191520935407796	0.00227417749776243	-0.00170242332246555	0.00154787479204396	0.00691540021015934	0.000891250231036222	0.00819852594116359	0.00464792332052471	0.00491354211011586	0.00139461127026052	0.00231643178538469	-0.00106033001497664	-0.000210780400256719	0.000112004741776396	0.0121363627690888	0.000565595302242505	0.0177767779880374	0.0316703909055725	1	0.0262014360251899	0.00114701829531098	0.000997139134584538	0.000754397275708059	0.00988756305021558	-0.00542145876021639	0.00710855398695267	0.00089590010304987	0.0142406472703298	0.0101870994094336	-0.00340332998218578	0.000878102555503804	0.00784313177895128	0.0223317467089343	0.0126570650113159	0.00231981057999238	0.01029734912852	0.0125207117043978	0.012742220679476	5.46918091599795e-05	0.00651311297120945	0.00493215197486321	0.0282306343541024	0.000608780566767885	0.0102635186484994	0.00605300356345035	0.00456786079223984	0.00505506170221958	0.000684679302189544	0.00354492737428662
Intervertebral_disc_disorders_PheCode_722	0.00369003320875988	0.066777473075934	0.0903236363082503	0.0552831367979907	0.0633463129572729	0.0133183627707043	0.0254785951054213	0.114500424341543	0.0315527059249122	0.0214835845087041	0.0244953270262789	0.0106336195433895	0.0651861951917148	0.0220699738018708	0.0687593405403002	0.027462837830986	0.0977321652767407	0.224842240601945	0.0336629706937081	0.135214549407959	0.0110738698718914	0.0164882381636016	0.0453864141639977	0.148665037381907	0.000654592218744492	0.0235008948278233	0.0200770126246809	0.00959741613380631	0.0202719052926727	0.00353163568299146	0.035656808884147	0.0213822631572416	0.0252892203808547	0.0590529651298404	0.0134138414054833	0.0174532100243715	0.0143986712256268	0.0462180561274497	0.0158423268645703	0.085358967626206	0.0784701982811023	0.0262014360251899	1	0.0108007325881535	0.124598918244469	0.0199097998299845	0.045379977430646	0.0352560975552306	0.0173828109578716	0.0509853497517975	0.17955908574353	0.107098631176626	0.0130654057816332	0.0291036580175075	0.0693899665270684	0.0525862432880836	0.002091662045772	0.0122344599017896	0.0165323786875932	0.101320436051564	0.0960602669592935	0.0191018219096867	0.130349926942555	0.0514372505333726	0.169695163594386	0.0413705264343046	0.0551348229405447	0.0319934586620126	0.0115603910057178	0.0304825514536494	0.0145178096665188	0.0210966820846886
Osteitis_deformans_Paget_s_disease_of_bone_PheCode_731_1	0.00437781282454266	0.0113297660091989	0.00705861701378068	0.00120933496622303	0.00453284489901636	-0.00212815236679112	-0.00162696390070087	0.00349439615938024	-0.000235549447436355	0.00263571323190517	0.00216537182160554	0.00316440525758551	0.00491912006414965	0.000964076680065095	0.00824120581297002	-0.00530526537511765	0.00645597152736846	0.00432157080320569	0.000463657434816231	0.00341342324356383	0.00179717516113261	-0.00312110336260973	0.000174705152772765	0.0117674000892549	0.00174944294875177	0.00210480337551835	0.00763574117454397	0.00239337073822782	0.00366973297925123	-0.00403267229113762	0.00693828574854688	0.00761322269270074	0.00556794874446341	0.00591254229930063	0.00338560012686814	-0.00112636909807701	0.000825740929998471	0.0116786431716083	0.00754432046386367	0.00610583387991785	0.00138758183818055	0.00114701829531098	0.0108007325881535	1	0.00749968187495728	-0.00191631492892869	0.0258984248295012	-6.57326182230204e-05	0.00707560590298116	0.00426790797361131	0.00921089940812806	-0.000948911152554906	0.00783559090901964	-0.00154383068974066	0.00794267234289729	0.0137463063415892	0.00613105513252835	0.0073345131265587	0.00371192751788868	0.0119241514317515	0.00102240600493308	-0.00279211420045783	0.00490405173509126	0.00420505765690588	0.00455700261912039	-0.00709551769561276	0.00959124695764593	0.00224229095762148	0.00349753062910935	-0.00123017678558941	-0.00276428374751615	0.000953169118072262
Osteoarthritis	0.00780271593453138	0.0249606205253752	0.0220590201582315	0.0137732950090956	0.00763375135921289	0.00765756988906115	0.00438133419233699	0.030133131258019	0.00901830987028439	0.00116955539672782	0.00970401429605761	0.000798593145317848	0.0142920973960109	0.0027132929286638	0.0164735906287192	0.00553740490367702	0.0256351932120912	0.0860508561581042	0.000986234781825577	0.0362117736075631	0.0208032693926297	0.0365738326003493	0.0274466853632573	0.0311121693194389	-0.00317885543580648	0.00380412597795497	-0.00030041039325941	0.000955688635857448	-0.000539456141553846	-0.00173968839937319	0.0177748598243127	0.00786276987539454	0.0111617353950921	0.0563774691843141	0.0083707138048869	0.0131147718584443	0.00272436631758968	0.0326917558578397	0.00435153182910328	0.0697035214893952	0.0264118017623005	0.000997139134584538	0.124598918244469	0.00749968187495728	1	0.0179147544196798	0.050393589394175	0.0156436999372035	0.0312210362904357	0.00787958189249591	0.0644867952443711	0.0401650200451238	0.00281115545896872	0.00168849261018191	0.0137388746733566	0.00991468683064136	-0.00800559655224951	0.000378153060230658	0.00204749941207145	0.0247683467949646	0.0558576902247856	0.00520855035336299	0.0350564922323883	0.00915216349522428	0.0801380223285227	0.00700040107057303	-0.00430881773217867	0.0575442144526858	0.00488527141415683	0.0163620271697362	0.000500406941536127	0.000300466090008022
Osteochondropathies_PheCode_732	0.00117418338775404	0.00359694048021453	0.00618536199908829	0.00251465542271855	-0.00060492551796011	0.00135326517614821	-0.00313489901823826	0.00489225567877711	0.000640509194767409	0.00249932607496497	0.00598098004292645	0.0032961485551209	-0.00226327468266361	0.00378733692454409	0.00566505552952899	-0.00987551191968157	0.00567405905031611	0.00803156930209096	0.0137238641477397	0.01879202839949	-0.00322865030644155	0.00361438067506376	0.0126330109262535	0.00773956949828717	0.00318592855448889	0.00387780229891154	0.00298926886699245	0.00346957610473073	0.00381576853703779	-0.0054221702698061	-0.00579284017150502	-0.000659340061772345	0.00810881288544419	-0.00259231074829307	0.00103373433456693	0.00470616594102344	-0.000471568535041356	0.0052889447235901	0.00392109069595053	0.00907644992530214	0.0114874698359595	0.000754397275708059	0.0199097998299845	-0.00191631492892869	0.0179147544196798	1	0.00093736348730075	0.00520430116921206	0.00463955210091775	0.00317195270960976	0.00512496415851199	0.0157059203767838	-0.00366086102696083	0.00375591130607207	-0.00174149461860738	0.000295567421222543	0.00110389576436325	0.000683347626312462	0.00302992576151857	-0.00183502438044924	0.00765460471891189	0.00215153536483187	0.00609603123882823	0.00214239534445636	0.0111950701191079	0.0043440585536689	0.000435593447653028	0.000923981384675139	-0.00441539026616023	0.0051387831493184	-0.00294363776449329	0.00333638726836361
